Funding_Success,OFFERINGAMOUNT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number
0,150000.0,1000000.0,0,17716.0,0.0,17716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32284.0,0.0,1
1,9999.5,106998.5,2,13060.0,0.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.0,0.0,1
0,10000.0,107000.0,2,146018.0,2113.0,130305.0,613.0,0.0,0.0,119968.0,7767.0,20000.0,0.0,-93296.0,-26613.0,1
1,10000.0,107000.0,7,11150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14218.73,0.0,1
0,25000.0,1070000.0,11,354315.0,53848.0,319225.0,29546.0,0.0,0.0,25658.0,9840.0,5551.0,24338.0,0.0,0.0,1
1,10000.0,107000.0,0,33344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,1
1,9999.78,106999.2,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-847.0,0.0,1
0,10000.0,1070000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9998.56,106999.68,5,20358.62,0.0,18858.62,0.0,0.0,0.0,17229.04,0.0,0.0,0.0,-363370.42,0.0,1
0,10000.0,107000.0,3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,100000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,100000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,50000.0,1000000.0,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,3,25654.0,40988.0,25654.0,40988.0,0.0,0.0,0.0,0.0,50000.0,50000.0,-15334.0,-10412.0,1
1,10000.0,107000.0,6,384.0,670.0,384.0,670.0,0.0,0.0,1000.0,2709.0,0.0,0.0,-131389.0,-6994.0,1
1,10000.0,107000.0,3,36.21,11242.22,76.65,11282.66,-40.44,-40.44,18872.64,18669.66,5000.0,5000.0,-25198.48,-18995.78,2
0,300002.4,1000000.0,35,3296227.0,2189548.0,627071.0,285714.0,381326.0,462903.0,820332.0,1180725.0,5304880.0,2329424.0,-2194954.0,-685229.0,1
0,25000.0,1070000.0,0,996839.0,0.0,0.0,0.0,0.0,0.0,22495.0,0.0,121829.0,0.0,-57485.0,0.0,1
0,25000.0,107000.0,1,139123.98,70299.19,49062.03,2749.14,0.0,0.0,19773.82,19326.67,0.0,20734.02,-120276.93,-130870.71,1
0,10000.0,107000.0,1,63770.44,40555.95,6824.33,1239.63,0.0,3683.94,6825.83,5665.46,20734.02,21984.02,-130969.97,-43953.42,2
0,10000.0,1070000.0,3,70783.72,51838.75,960.68,267.14,0.0,0.0,0.0,0.0,0.0,0.0,-7828.93,-8445.15,1
1,10000.0,107000.0,6,31972.0,11174.0,532.0,1770.0,0.0,0.0,0.0,0.0,44451.0,11342.0,-23311.0,-5968.0,1
0,25000.0,325000.0,3,7826.0,16989.0,7426.0,16989.0,0.0,0.0,13561.0,9252.0,0.0,0.0,0.0,0.0,1
1,9999.36,106999.2,5,38692.43,20254.25,35977.16,17677.98,0.0,0.0,0.0,0.0,3878.33,278.33,-20742.82,-42971.47,2
0,25000.0,500000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,100000.0,1007000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9998.8,1000000.4,5,549162.0,0.0,199576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-570778.0,0.0,1
1,50000.0,570000.0,1,440.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,50000.0,300000.0,8,165034.0,0.0,137140.0,0.0,0.0,0.0,72565.0,0.0,0.0,0.0,-112546.0,0.0,2
0,100000.0,1000000.0,3,332219.0,0.0,32516.0,0.0,0.0,0.0,2248.0,0.0,420000.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,25,1413141.0,1543716.0,51694.0,13312.0,26689.0,663551.0,2461871.0,3958209.0,3751831.0,848219.0,-5778487.0,-3581413.0,1
1,10000.0,107000.0,6,464438.0,168159.0,316.0,3324.0,124287.0,0.0,116879.0,0.0,339835.0,164835.0,3340.0,2283.0,2
1,10000.0,100000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,107000.0,2,52600.0,100.0,19600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,200000.0,1000000.0,10,837.0,2938.0,837.0,2938.0,0.0,0.0,400.0,0.0,0.0,0.0,-2501.0,2938.0,1
1,10000.0,1070000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1000000.0,7,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,100000.0,1,-617.0,47736.0,-617.0,47736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,107000.0,6,50358.29,0.0,50358.29,0.0,0.0,0.0,29920.79,0.0,0.0,0.0,34551.1,0.0,1
0,25000.0,1070000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3533.0,0.0,1
0,10000.0,107000.0,5,94806.0,51270.0,1506.0,0.0,0.0,0.0,13600.0,2680.0,0.0,0.0,-485567.0,-28595.0,1
0,50000.0,107000.0,3,12616.0,82.0,12564.0,0.0,0.0,0.0,0.0,450.0,40507.0,23483.0,-4040.0,-21538.0,1
1,25000.0,1000000.0,2,321861.0,40590.0,299867.0,17681.0,0.0,0.0,133361.0,11527.0,302101.0,74949.0,0.0,0.0,1
1,74999.56,1070000.0,8,1346314.0,1591981.0,982225.0,1097894.0,44217.0,135693.0,0.0,186731.0,0.0,0.0,-2228052.0,-1871372.0,1
0,50000.0,1000000.0,7,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,0.0,0.0,0.0,0.0,0.0,2
0,300000.0,1070000.0,20,4044706.0,1175732.0,126975.0,533542.0,0.0,0.0,838969.0,155226.0,984455.0,208319.0,-530619.0,72015.0,3
1,25000.0,1070000.0,3,234336.0,154020.0,75967.0,3362.0,0.0,0.0,5835.0,11516.0,30987.0,247008.0,-90050.0,-104504.0,1
0,10000.0,107000.0,1,100000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,800000.0,2,1030.0,0.0,30.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,1070000.0,2,8734.0,15470.0,8734.0,15470.0,0.0,0.0,0.0,0.0,0.0,0.0,-8516.0,5328.0,1
1,50000.0,250000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,50000.0,275000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,1070000.0,15,310565.0,2701366.0,231027.0,2538434.0,0.0,0.0,766462.0,144744.0,0.0,0.0,-3393590.0,-1525648.0,1
1,9999.99,249999.75,2,84911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71839.0,0.0,1
0,25000.0,1070000.0,4,1046737.0,0.0,956507.0,0.0,0.0,0.0,125092.0,0.0,0.0,0.0,-278355.0,0.0,1
0,25000.0,1070000.0,3,55241.0,4416.0,47967.0,2639.0,0.0,0.0,469.0,6000.0,0.0,0.0,-228744.0,-6584.0,1
1,10000.0,107000.0,5,420518.0,386000.0,98000.0,135000.0,0.0,0.0,18900.0,12000.0,775500.0,535000.0,-373882.0,-161000.0,1
1,10000.0,101434.19,4,1112150.0,420518.0,360000.0,98000.0,0.0,0.0,0.0,0.0,1322000.0,775500.0,-232350.0,-373882.0,2
1,20000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,135847.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,450000.0,3,58870.0,107969.0,8451.0,99336.0,264.0,0.0,0.0,0.0,0.0,0.0,40808.0,9640.0,1
1,100000.0,200000.0,2,11393.0,0.0,1889.0,0.0,1784.0,0.0,12207.0,0.0,0.0,0.0,-10616.0,0.0,1
0,25000.0,1070000.0,1,28415.0,107499.0,1445.0,1012.0,0.0,0.0,103141.0,303535.0,0.0,0.0,0.0,0.0,1
1,25000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,150000.0,350000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,30,2441164.0,968561.0,1036406.0,709774.0,4989.0,4074.0,52431.0,3860.0,0.0,1949845.0,-2618088.0,-944395.0,1
0,250000.0,1070000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,4132.0,0.0,0.0,0.0,-4132.0,-1200.0,1
1,10000.0,1070000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9999.5,1069985.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,287000.0,12,422500.0,0.0,258220.0,0.0,21869.0,0.0,246684.0,0.0,1200000.0,0.0,-1041976.0,0.0,1
0,350000.0,1000000.0,0,1554564.0,869175.0,615855.0,654063.0,0.0,0.0,1547004.0,1095745.0,443875.0,101081.0,-1589852.0,-58685.0,1
1,10000.0,1070000.0,5,6503.0,1470.0,6503.0,1470.0,0.0,0.0,3488.0,1105.0,57047.0,47743.0,-6704.0,-47578.0,1
1,75000.0,1000000.0,1,5000.0,0.0,5000.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,-12100.0,0.0,1
1,9999.99,499999.5,3,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,107000.0,5,2321.0,0.0,0.0,0.0,0.0,0.0,23849.0,0.0,0.0,0.0,-22328.0,0.0,1
1,10000.0,107000.0,5,59805.0,112545.0,15000.0,90000.0,0.0,0.0,39300.0,0.0,18585.0,0.0,23088.0,-217.0,2
0,400000.0,1000000.0,4,569363.0,508203.0,70241.0,5927.0,0.0,0.0,23761.0,35817.0,47475.0,35859.0,-652900.0,-563836.0,1
1,150000.0,250000.0,12,34400.0,0.0,34400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9999.72,106999.73,2,137451.69,32502.09,132343.4,33040.45,0.0,0.0,3199.14,-590.12,555000.0,185000.0,-268839.66,-143428.49,1
0,20000.0,1070000.0,0,2600.0,0.0,2600.0,0.0,0.0,0.0,7957.0,0.0,0.0,0.0,0.0,0.0,1
1,9999.57,1069999.21,12,505216.0,647022.0,123781.0,321191.0,27564.0,1085.0,2714018.0,1307752.0,51433.0,0.0,-1978635.0,-4308233.0,1
1,250000.0,550000.0,3,130948.0,0.0,68398.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,-19061.0,0.0,1
0,50000.0,1000000.0,12,64999.0,76574.0,1002.0,90.0,0.0,0.0,44821.0,0.0,88763.0,88763.0,-56396.0,-59614.0,1
1,10000.0,107000.0,3,8902.0,0.0,2941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1000000.0,9,539769.0,798432.0,38762.0,135302.0,7668.0,2640.0,859087.0,985822.0,0.0,850000.0,-1049372.0,-873562.0,1
0,10000.0,200000.0,3,59274.0,0.0,217.0,0.0,0.0,0.0,88834.0,0.0,0.0,0.0,-59409.0,0.0,1
1,25000.0,500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,107000.0,0,134278.26,0.0,1352.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.74,0.0,1
0,25000.0,1000000.0,0,2906373.0,3128329.0,0.0,3532.0,94153.0,164487.0,6764335.0,4935916.0,324041.0,724777.0,-4204991.0,-4304541.0,1
1,10000.0,744000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,575000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,9999.36,1069740.0,4,276450.0,119054.0,231953.0,112054.0,33190.0,0.0,0.0,0.0,750000.0,0.0,-641202.0,-400683.0,1
1,10000.0,107000.0,3,200674.43,187927.31,7511.43,3260.31,0.0,0.0,68502.13,60393.57,35607.47,44407.47,-12161.44,-8880.6,1
1,10000.0,107000.0,5,388656.0,0.0,88656.0,0.0,0.0,0.0,58000.0,0.0,168000.0,0.0,88206.0,0.0,1
0,25000.0,107000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,6,668570.0,93992.0,178973.0,4565.0,11097.0,0.0,0.0,0.0,0.0,0.0,-637934.0,-228112.0,1
1,25000.0,1070000.0,4,18617.0,6582.0,2903.0,1219.0,20.0,0.0,2566.0,0.0,0.0,6574.0,-4327.0,-7427.0,1
1,25000.0,1070000.0,2,0.0,0.0,24540.0,44646.73,0.0,0.0,0.0,85.0,0.0,0.0,190781.0,-438.0,1
1,10000.0,107000.0,4,34798.0,0.0,10782.0,0.0,0.0,0.0,429.0,0.0,30000.0,0.0,-293131.0,0.0,1
1,25000.0,1070000.0,2,186328.0,46083.0,57849.0,8676.0,20687.0,18272.0,350439.0,393022.0,225000.0,145000.0,-54795.0,-355447.0,1
0,111111.0,333333.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,1
0,100000.0,107000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,52750.0,7,102000.0,74729.0,6422.0,1656.0,49000.0,0.0,82977.0,25000.0,85878.0,98150.0,0.0,0.0,1
0,25000.0,1000000.0,7,114651.0,0.0,114651.0,0.0,0.0,0.0,0.0,0.0,19503.0,0.0,-83273.0,0.0,1
0,25000.0,1000000.0,7,114651.0,0.0,114651.0,0.0,0.0,0.0,0.0,0.0,19503.0,0.0,-83273.0,0.0,2
1,25000.0,500000.0,5,16605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-375.0,0.0,1
0,9999.99,99999.9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8949.0,0.0,1
1,25000.0,1070000.0,3,594239.0,203910.0,32011.0,114561.0,1039.0,637.0,353289.0,183939.0,1255764.0,235432.0,-799357.0,-636917.0,1
1,25000.0,107000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,500000.0,1,41564.0,0.0,19303.0,0.0,257.0,0.0,0.0,0.0,40000.0,0.0,1019.0,0.0,1
0,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,200000.0,1000000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,20000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,10,3157967.0,448.0,3038451.0,448.0,0.0,0.0,9000.0,9000.0,0.0,0.0,-2213623.0,-6125.0,1
0,150000.0,300000.0,2,195062.15,0.0,134755.51,0.0,0.0,0.0,13137.52,0.0,0.0,0.0,-79075.37,0.0,1
1,50000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,100000.0,3,2236.82,681.3100000000002,-43.18,681.3100000000002,435.0,0.0,17508.47,0.0,0.0,0.0,7440.88,8468.0,1
1,100000.0,300000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,400000.0,750000.0,2,527.3,0.0,527.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3388.14,0.0,1
1,50000.0,800000.0,3,2909.0,0.0,2909.0,0.0,0.0,0.0,292.0,0.0,33752.0,3352.0,-27783.0,-4352.0,1
1,50000.0,1000000.0,18,665610.0,398754.0,499084.0,354295.0,0.0,0.0,119569.0,21607.0,165772.0,21607.0,-627324.0,-110785.0,1
0,50000.0,1070000.0,8,360781.0,571495.0,121230.0,232971.0,0.0,0.0,97599.0,72262.0,252240.0,40303.0,-456973.0,-556856.0,2
0,50000.0,800000.0,3,2909.0,0.0,2909.0,0.0,0.0,0.0,292.0,0.0,33752.0,3352.0,-27783.0,-4352.0,1
0,100000.0,250000.0,9,334998.0,462140.0,9782.0,135717.0,18161.0,11786.0,58728.0,41286.0,99957.0,108848.0,-77875.0,-73259.0,2
1,50000.0,535000.0,0,111201.0,0.0,12199.0,0.0,0.0,0.0,0.0,0.0,61606.0,0.0,-32959.0,0.0,1
0,250000.0,1000000.0,3,55505.0,54198.0,55505.0,54198.0,0.0,0.0,0.0,0.0,0.0,0.0,-5191.0,0.0,1
0,10000.0,107000.0,3,22647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,10000.0,1070000.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,100000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9997.0,106990.0,5,36535.0,29645.0,273.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,-17411.0,1
0,20000.0,1070000.0,2,25219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,10,89121.0,0.0,47434.0,0.0,0.0,0.0,2708.0,0.0,115028.0,0.0,-178328.0,0.0,1
0,10000.0,1070000.0,10,3157967.0,448.0,3038451.0,448.0,0.0,0.0,9000.0,9000.0,0.0,0.0,-2213623.0,-6125.0,1
0,100000.0,1000000.0,12,1260864.0,717892.0,826113.0,422137.0,103639.0,0.0,1732084.0,427488.0,0.0,0.0,-964770.0,-565149.0,2
0,10000.0,107000.0,2,133249.95,137172.93,4513.16,5211.190000000001,0.0,14924.1,33272.25,46061.98,0.0,0.0,10259.92,11222.18,1
1,10000.0,1000000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,150000.0,1000000.0,2,119100.49,0.0,119100.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82800.0,0.0,1
0,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,150000.0,1000000.0,3,298385.0,637418.0,15724.0,276772.0,44581.0,94569.0,72296.0,66443.0,0.0,0.0,-609571.0,-1007333.0,1
1,10000.0,1070000.0,12,1782.0,3000.0,1782.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,33102.0,43298.0,1
1,10000.0,107000.0,3,6388.0,15938.0,27.0,2447.0,0.0,382.0,10596.0,13836.0,0.0,0.0,-42415.11,-43370.74,1
1,10000.0,107000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1000000.0,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,1000000.0,5,17072.0,66800.0,14671.0,66695.0,1418.0,105.0,24509.0,12836.0,0.0,0.0,-73157.0,-73157.0,1
0,10000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,3,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,402500.0,173000.0,8,108597.0,100480.0,16192.0,2334.0,4335.0,49076.0,9084.0,4903.0,6066.0,11297.0,12167.0,53449.0,1
0,100000.0,500000.0,1,9784.0,0.0,6284.0,0.0,0.0,0.0,8220.0,0.0,0.0,0.0,-8436.0,0.0,1
0,10000.0,1070000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,50000.0,107000.0,13,3006.0,98483.0,3006.0,26931.0,0.0,0.0,0.0,966236.0,870040.0,29940.0,-48924.96,-230245.0,3
1,10000.0,1070000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,1070000.0,0,111962.0,65812.0,13726.0,9926.0,51820.0,0.0,50000.0,50000.0,0.0,0.0,-28273.0,-89770.0,1
0,100000.0,500000.0,1,9784.0,0.0,6284.0,0.0,0.0,0.0,8220.0,0.0,0.0,0.0,-8436.0,0.0,1
1,25000.0,1000000.0,3,95039.0,74182.0,81947.0,15460.0,2500.0,56500.0,50922.0,39696.0,1388877.0,998487.0,-380825.0,-548445.0,1
1,50000.0,107000.0,2,42579.0,36423.0,16222.0,6207.0,8976.0,8683.0,87643.0,38700.0,0.0,0.0,-40099.0,-21924.0,1
1,50000.0,500000.0,5,186305.0,88895.0,125445.0,63961.0,0.0,0.0,320795.0,988.0,0.0,85748.0,-136340.0,-2479.0,1
1,250000.0,1000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,250000.51,1000000.0,8,812888.0,21126.0,730102.0,38.0,0.0,0.0,6543.0,0.0,0.0,0.0,-468634.0,-15485.0,1
0,25000.0,750000.0,2,25612.0,0.0,25181.0,0.0,431.0,0.0,11882.0,0.0,0.0,0.0,0.0,0.0,1
0,50000.0,200000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,107000.0,0,39390.06,47191.6,3300.0,21400.0,0.0,0.0,41500.0,0.0,187000.0,107000.0,-190257.0,-81110.0,1
1,50000.0,1070000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,100000.0,2,160807.0,159351.0,2409.0,7987.0,114449.0,69425.0,210841.0,223538.0,737884.0,606521.0,-117210.0,-254112.0,1
0,10000.0,107000.0,4,91084.94,46805.03,2552.04,3123.9,2381.59,551.17,56071.25,20281.49,20120.83,0.0,-30963.0,-17071.0,1
0,50000.0,500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,35000.0,40000.0,12,446291.0,436132.0,-334.0,2457.0,0.0,0.0,15164.0,12009.0,406167.0,406402.0,-3455.0,-4784.0,1
1,200000.0,1000000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,100000.0,500000.0,0,150575.0,125000.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,10,1022574.0,0.0,961058.0,0.0,0.0,0.0,33550.0,0.0,0.0,4593.28,-1010023.0,-6193.0,1
1,50000.0,300000.0,4,73882.0,0.0,24806.0,0.0,0.0,0.0,0.0,0.0,83581.0,0.0,-28259.0,0.0,1
1,25000.0,50000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,15,1054108.6,653811.8,269010.36,-1925.43,86258.19,83123.38,976372.98,1062047.33,58415.63000000001,217447.98,150187.15,-11007.14,1
0,10000.0,107000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1070000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9990.0,83055.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25964.29,-47416.68,2
0,25000.0,1070000.0,5,18767.0,22610.0,1232.0,679.0,17535.0,17535.0,162770.0,89532.0,1260000.0,1165000.0,-172083.0,-613015.0,3
0,150000.0,500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1335.0,0.0,1
0,10000.0,107000.0,5,9826.89,8709.65,0.0,0.0,0.0,0.0,0.0,0.0,11364.9,9157.07,-1090.59,-447.42,1
1,390000.0,40000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,107000.0,3,3085.96,4541.5,3085.96,4541.5,0.0,0.0,139413.93,7813.13,55203.21,47260.21,-140999.34,-50531.84,1
0,25000.0,1070000.0,1,4582.0,1105.0,4582.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,-29237.0,-7445.0,1
1,50000.0,1000000.0,6,144818.0,77210.0,144161.0,77210.0,657.0,0.0,144806.0,55052.0,1622253.0,1471821.0,-172577.0,-688838.0,1
0,300024.0,500013.0,35,457083.0,370695.0,25887.0,133326.0,35618.0,86836.0,661236.0,284289.0,259582.0,49260.0,-500453.0,-77930.0,1
1,10000.0,100000.0,3,31617.0,0.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,0.0,1
1,150000.0,400000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,7,40188.0,38734.0,20297.0,13470.0,0.0,0.0,1946.0,4691.0,21253.0,30000.0,16478.0,10872.0,1
1,10000.0,1070000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,100000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9996.0,700000.0,1,258379.0,199118.0,2460.0,7613.0,3500.0,0.0,0.0,0.0,0.0,0.0,-21341.0,-208922.0,1
1,10000.9,66150.0,1,253348.0,258379.0,5531.0,2460.0,23047.0,3500.0,9309.0,0.0,50505.0,0.0,-137701.0,-21341.0,2
1,10000.0,107000.0,6,384.0,670.0,384.0,670.0,0.0,0.0,1000.0,2709.0,0.0,0.0,-131389.0,-6994.0,1
